2015,Date Time (MDT),Discharge(l/min),SC (microSiemens/cm),,2016,Date Time (MDT),Discharge(l/min),SC (microSiemens/cm)
,10-04-2015 18:00,390773.2,541,,,10-04-2016 18:00,424753.5,553
,10-04-2015 18:15,385676.2,541,,,10-04-2016 18:15,424753.5,563
,10-04-2015 18:30,390773.2,540,,,10-04-2016 18:30,424753.5,563
,10-04-2015 18:45,390773.2,540,,,10-04-2016 18:45,424753.5,562
,10-04-2015 19:00,390773.2,540,,,10-04-2016 19:00,429850.5,561
,10-04-2015 19:15,390773.2,540,,,10-04-2016 19:15,429850.5,561
,10-04-2015 19:30,390773.2,541,,,10-04-2016 19:30,429850.5,561
,10-04-2015 19:45,390773.2,541,,,10-04-2016 19:45,429850.5,559
,10-04-2015 20:00,390773.2,542,,,10-04-2016 20:00,429850.5,556
,10-04-2015 20:15,390773.2,543,,,10-04-2016 20:15,434947.6,558
,10-04-2015 20:30,390773.2,544,,,10-04-2016 20:30,434947.6,557
,10-04-2015 20:45,390773.2,545,,,10-04-2016 20:45,434947.6,557
,10-04-2015 21:00,390773.2,546,,,10-04-2016 21:00,434947.6,558
,10-04-2015 21:15,390773.2,547,,,10-04-2016 21:15,434947.6,558
,10-04-2015 21:30,390773.2,548,,,10-04-2016 21:30,440044.6,559
,10-04-2015 21:45,385676.2,549,,,10-04-2016 21:45,440044.6,561
,10-04-2015 22:00,385676.2,550,,,10-04-2016 22:00,440044.6,562
,10-04-2015 22:15,385676.2,551,,,10-04-2016 22:15,445141.7,564
,10-04-2015 22:30,385676.2,552,,,10-04-2016 22:30,445141.7,566
,10-04-2015 22:45,385676.2,552,,,10-04-2016 22:45,445141.7,568
,10-04-2015 23:00,385676.2,552,,,10-04-2016 23:00,445141.7,569
,10-04-2015 23:15,385676.2,551,,,10-04-2016 23:15,445141.7,571
,10-04-2015 23:30,385676.2,550,,,10-04-2016 23:30,445141.7,572
,10-04-2015 23:45,385676.2,549,,,10-04-2016 23:45,445141.7,573
,10-05-2015 00:00,385676.2,547,,,10-05-2016 00:00,445141.7,575
,10-05-2015 00:15,385676.2,546,,,10-05-2016 00:15,445141.7,576
,10-05-2015 00:30,390773.2,545,,,10-05-2016 00:30,445141.7,577
,10-05-2015 00:45,385676.2,545,,,10-05-2016 00:45,445141.7,578
,10-05-2015 01:00,385676.2,544,,,10-05-2016 01:00,450238.7,578
,10-05-2015 01:15,385676.2,545,,,10-05-2016 01:15,445141.7,579
,10-05-2015 01:30,385676.2,545,,,10-05-2016 01:30,445141.7,580
,10-05-2015 01:45,385676.2,546,,,10-05-2016 01:45,445141.7,581
,10-05-2015 02:00,390773.2,546,,,10-05-2016 02:00,445141.7,581
,10-05-2015 02:15,385676.2,546,,,10-05-2016 02:15,445141.7,583
,10-05-2015 02:30,385676.2,547,,,10-05-2016 02:30,445141.7,583
,10-05-2015 02:45,385676.2,548,,,10-05-2016 02:45,445141.7,585
,10-05-2015 03:00,385676.2,548,,,10-05-2016 03:00,445141.7,585
,10-05-2015 03:15,385676.2,549,,,10-05-2016 03:15,445141.7,585
,10-05-2015 03:30,385676.2,551,,,10-05-2016 03:30,440044.6,586
,10-05-2015 03:45,390773.2,552,,,10-05-2016 03:45,440044.6,585
,10-05-2015 04:00,390773.2,553,,,10-05-2016 04:00,440044.6,585
,10-05-2015 04:15,390773.2,554,,,10-05-2016 04:15,440044.6,584
,10-05-2015 04:30,390773.2,554,,,10-05-2016 04:30,440044.6,584
,10-05-2015 04:45,385676.2,555,,,10-05-2016 04:45,440044.6,583
,10-05-2015 05:00,390773.2,554,,,10-05-2016 05:00,440044.6,583
,10-05-2015 05:15,385676.2,554,,,10-05-2016 05:15,434947.6,583
,10-05-2015 05:30,385676.2,553,,,10-05-2016 05:30,440044.6,582
,10-05-2015 05:45,385676.2,553,,,10-05-2016 05:45,434947.6,582
,10-05-2015 06:00,385676.2,552,,,10-05-2016 06:00,434947.6,582
,10-05-2015 06:15,385676.2,551,,,10-05-2016 06:15,434947.6,582
,10-05-2015 06:30,385676.2,550,,,10-05-2016 06:30,434947.6,582
,10-05-2015 06:45,385676.2,549,,,10-05-2016 06:45,429850.5,581
,10-05-2015 07:00,385676.2,548,,,10-05-2016 07:00,429850.5,581
,10-05-2015 07:15,390773.2,548,,,10-05-2016 07:15,424753.5,581
,10-05-2015 07:30,385676.2,547,,,10-05-2016 07:30,424753.5,580
,10-05-2015 07:45,385676.2,547,,,10-05-2016 07:45,424753.5,579
,10-05-2015 08:00,385676.2,547,,,10-05-2016 08:00,424753.5,578
,10-05-2015 08:15,385676.2,547,,,10-05-2016 08:15,424753.5,577
,10-05-2015 08:30,385676.2,547,,,10-05-2016 08:30,424753.5,576
,10-05-2015 08:45,385676.2,547,,,10-05-2016 08:45,424753.5,575
,10-05-2015 09:00,385676.2,547,,,10-05-2016 09:00,424753.5,575
,10-05-2015 09:15,385676.2,548,,,10-05-2016 09:15,424753.5,574
,10-05-2015 09:30,390773.2,548,,,10-05-2016 09:30,424753.5,574
,10-05-2015 09:45,385676.2,548,,,10-05-2016 09:45,419656.5,574
,10-05-2015 10:00,385676.2,548,,,10-05-2016 10:00,414559.4,574
,10-05-2015 10:15,385676.2,548,,,10-05-2016 10:15,414559.4,574
,10-05-2015 10:30,385676.2,548,,,10-05-2016 10:30,419656.5,574
,10-05-2015 10:45,385676.2,548,,,10-05-2016 10:45,414559.4,575
,10-05-2015 11:00,385676.2,548,,,10-05-2016 11:00,414559.4,576
,10-05-2015 11:15,385676.2,548,,,10-05-2016 11:15,414559.4,576
,10-05-2015 11:30,385676.2,549,,,10-05-2016 11:30,414559.4,577
,10-05-2015 11:45,385676.2,549,,,10-05-2016 11:45,414559.4,578
,10-05-2015 12:00,380579.1,550,,,10-05-2016 12:00,414559.4,578
,10-05-2015 12:15,385676.2,550,,,10-05-2016 12:15,409462.4,579
,10-05-2015 12:30,380579.1,549,,,10-05-2016 12:30,414559.4,580
,10-05-2015 12:45,380579.1,549,,,10-05-2016 12:45,414559.4,580
,10-05-2015 13:00,385676.2,548,,,10-05-2016 13:00,414559.4,580
,10-05-2015 13:15,385676.2,548,,,10-05-2016 13:15,409462.4,580
,10-05-2015 13:30,380579.1,548,,,10-05-2016 13:30,409462.4,580
,10-05-2015 13:45,380579.1,548,,,10-05-2016 13:45,409462.4,580
,10-05-2015 14:00,380579.1,548,,,10-05-2016 14:00,404365.3,580
,10-05-2015 14:15,385676.2,548,,,10-05-2016 14:15,409462.4,579
,10-05-2015 14:30,380579.1,549,,,10-05-2016 14:30,404365.3,578
,10-05-2015 14:45,385676.2,549,,,10-05-2016 14:45,409462.4,578
,10-05-2015 15:00,385676.2,549,,,10-05-2016 15:00,404365.3,578
,10-05-2015 15:15,385676.2,549,,,10-05-2016 15:15,404365.3,578
,10-05-2015 15:30,385676.2,549,,,10-05-2016 15:30,404365.3,578
,10-05-2015 15:45,385676.2,549,,,10-05-2016 15:45,404365.3,578
,10-05-2015 16:00,385676.2,549,,,10-05-2016 16:00,409462.4,580
,10-05-2015 16:15,385676.2,549,,,10-05-2016 16:15,404365.3,580
,10-05-2015 16:30,380579.1,549,,,10-05-2016 16:30,404365.3,580
,10-05-2015 16:45,380579.1,549,,,10-05-2016 16:45,404365.3,580
,10-05-2015 17:00,380579.1,550,,,10-05-2016 17:00,404365.3,580
,10-05-2015 17:15,380579.1,551,,,10-05-2016 17:15,404365.3,580
,10-05-2015 17:30,380579.1,551,,,10-05-2016 17:30,399268.3,580
,10-05-2015 17:45,380579.1,552,,,10-05-2016 17:45,399268.3,580
,10-05-2015 18:00,375482.1,553,,,10-05-2016 18:00,399268.3,581
,10-05-2015 18:15,375482.1,553,,,10-05-2016 18:15,399268.3,581
,10-05-2015 18:30,375482.1,553,,,10-05-2016 18:30,399268.3,581
,10-05-2015 18:45,375482.1,552,,,10-05-2016 18:45,404365.3,580
,10-05-2015 19:00,375482.1,552,,,10-05-2016 19:00,404365.3,582
,10-05-2015 19:15,375482.1,551,,,10-05-2016 19:15,399268.3,582
,10-05-2015 19:30,375482.1,550,,,10-05-2016 19:30,399268.3,582
,10-05-2015 19:45,375482.1,548,,,10-05-2016 19:45,399268.3,583
,10-05-2015 20:00,375482.1,547,,,10-05-2016 20:00,399268.3,583
,10-05-2015 20:15,375482.1,547,,,10-05-2016 20:15,399268.3,583
,10-05-2015 20:30,375482.1,546,,,10-05-2016 20:30,399268.3,584
,10-05-2015 20:45,375482.1,545,,,10-05-2016 20:45,399268.3,583
,10-05-2015 21:00,380579.1,545,,,10-05-2016 21:00,399268.3,582
,10-05-2015 21:15,375482.1,545,,,10-05-2016 21:15,399268.3,582
,10-05-2015 21:30,375482.1,545,,,10-05-2016 21:30,399268.3,581
,10-05-2015 21:45,380579.1,544,,,10-05-2016 21:45,404365.3,579
,10-05-2015 22:00,380579.1,544,,,10-05-2016 22:00,404365.3,578
,10-05-2015 22:15,380579.1,545,,,10-05-2016 22:15,404365.3,578
,10-05-2015 22:30,380579.1,545,,,10-05-2016 22:30,404365.3,577
,10-05-2015 22:45,380579.1,545,,,10-05-2016 22:45,404365.3,576
,10-05-2015 23:00,380579.1,546,,,10-05-2016 23:00,404365.3,575
,10-05-2015 23:15,380579.1,547,,,10-05-2016 23:15,404365.3,575
,10-05-2015 23:30,380579.1,548,,,10-05-2016 23:30,404365.3,575
,10-05-2015 23:45,375482.1,548,,,10-05-2016 23:45,404365.3,575
,10-06-2015 00:00,375482.1,549,,,10-06-2016 00:00,404365.3,576
,10-06-2015 00:15,375482.1,549,,,10-06-2016 00:15,409462.4,576
,10-06-2015 00:30,380579.1,550,,,10-06-2016 00:30,404365.3,577
,10-06-2015 00:45,380579.1,549,,,10-06-2016 00:45,409462.4,577
,10-06-2015 01:00,375482.1,550,,,10-06-2016 01:00,409462.4,577
,10-06-2015 01:15,375482.1,550,,,10-06-2016 01:15,404365.3,577
,10-06-2015 01:30,375482.1,549,,,10-06-2016 01:30,409462.4,577
,10-06-2015 01:45,375482.1,549,,,10-06-2016 01:45,409462.4,576
,10-06-2015 02:00,375482.1,548,,,10-06-2016 02:00,409462.4,576
,10-06-2015 02:15,375482.1,548,,,10-06-2016 02:15,409462.4,577
,10-06-2015 02:30,380579.1,547,,,10-06-2016 02:30,409462.4,577
,10-06-2015 02:45,375482.1,546,,,10-06-2016 02:45,409462.4,578
,10-06-2015 03:00,375482.1,546,,,10-06-2016 03:00,409462.4,578
,10-06-2015 03:15,375482.1,545,,,10-06-2016 03:15,409462.4,578
,10-06-2015 03:30,375482.1,545,,,10-06-2016 03:30,409462.4,579
,10-06-2015 03:45,375482.1,544,,,10-06-2016 03:45,409462.4,579
,10-06-2015 04:00,380579.1,544,,,10-06-2016 04:00,409462.4,579
,10-06-2015 04:15,380579.1,544,,,10-06-2016 04:15,404365.3,579
,10-06-2015 04:30,380579.1,544,,,10-06-2016 04:30,409462.4,578
,10-06-2015 04:45,380579.1,543,,,10-06-2016 04:45,409462.4,578
,10-06-2015 05:00,380579.1,543,,,10-06-2016 05:00,409462.4,578
,10-06-2015 05:15,380579.1,543,,,10-06-2016 05:15,409462.4,578
,10-06-2015 05:30,375482.1,545,,,10-06-2016 05:30,404365.3,578
,10-06-2015 05:45,380579.1,546,,,10-06-2016 05:45,404365.3,578
,10-06-2015 06:00,380579.1,546,,,10-06-2016 06:00,409462.4,578
,10-06-2015 06:15,375482.1,547,,,10-06-2016 06:15,404365.3,578
,10-06-2015 06:30,375482.1,548,,,10-06-2016 06:30,404365.3,578
,10-06-2015 06:45,375482.1,549,,,10-06-2016 06:45,404365.3,578
,10-06-2015 07:00,375482.1,550,,,10-06-2016 07:00,399268.3,577
,10-06-2015 07:15,375482.1,550,,,10-06-2016 07:15,399268.3,576
,10-06-2015 07:30,375482.1,550,,,10-06-2016 07:30,399268.3,575
,10-06-2015 07:45,375482.1,550,,,10-06-2016 07:45,399268.3,574
,10-06-2015 08:00,375482.1,551,,,10-06-2016 08:00,399268.3,572
,10-06-2015 08:15,380579.1,551,,,10-06-2016 08:15,399268.3,571
,10-06-2015 08:30,380579.1,551,,,10-06-2016 08:30,399268.3,571
,10-06-2015 08:45,375482.1,551,,,10-06-2016 08:45,399268.3,570
,10-06-2015 09:00,380579.1,550,,,10-06-2016 09:00,399268.3,569
,10-06-2015 09:15,380579.1,550,,,10-06-2016 09:15,394171.2,569
,10-06-2015 09:30,380579.1,549,,,10-06-2016 09:30,394171.2,568
,10-06-2015 09:45,380579.1,548,,,10-06-2016 09:45,394171.2,568
,10-06-2015 10:00,380579.1,547,,,10-06-2016 10:00,394171.2,567
,10-06-2015 10:15,380579.1,546,,,10-06-2016 10:15,394171.2,567
,10-06-2015 10:30,380579.1,544,,,10-06-2016 10:30,394171.2,567
,10-06-2015 10:45,380579.1,544,,,10-06-2016 10:45,399268.3,566
,10-06-2015 11:00,380579.1,542,,,10-06-2016 11:00,394171.2,567
,10-06-2015 11:15,380579.1,542,,,10-06-2016 11:15,394171.2,567
,10-06-2015 11:30,380579.1,540,,,10-06-2016 11:30,394171.2,567
,10-06-2015 11:45,380579.1,540,,,10-06-2016 11:45,394171.2,568
,10-06-2015 12:00,380579.1,540,,,10-06-2016 12:00,394171.2,568
,10-06-2015 12:15,375482.1,541,,,10-06-2016 12:15,394171.2,569
,10-06-2015 12:30,375482.1,541,,,10-06-2016 12:30,390773.2,570
,10-06-2015 12:45,375482.1,542,,,10-06-2016 12:45,390773.2,571
,10-06-2015 13:00,375482.1,542,,,10-06-2016 13:00,390773.2,572
,10-06-2015 13:15,375482.1,543,,,10-06-2016 13:15,390773.2,573
,10-06-2015 13:30,380579.1,543,,,10-06-2016 13:30,390773.2,574
,10-06-2015 13:45,375482.1,543,,,10-06-2016 13:45,390773.2,576
,10-06-2015 14:00,375482.1,544,,,10-06-2016 14:00,390773.2,577
,10-06-2015 14:15,375482.1,543,,,10-06-2016 14:15,390773.2,577
,10-06-2015 14:30,375482.1,543,,,10-06-2016 14:30,390773.2,577
,10-06-2015 14:45,380579.1,543,,,10-06-2016 14:45,385676.2,576
,10-06-2015 15:00,380579.1,542,,,10-06-2016 15:00,390773.2,576
,10-06-2015 15:15,380579.1,542,,,10-06-2016 15:15,385676.2,575
,10-06-2015 15:30,375482.1,542,,,10-06-2016 15:30,385676.2,574
,10-06-2015 15:45,380579.1,541,,,10-06-2016 15:45,385676.2,573
,10-06-2015 16:00,375482.1,542,,,10-06-2016 16:00,390773.2,571
,10-06-2015 16:15,375482.1,542,,,10-06-2016 16:15,390773.2,572
,10-06-2015 16:30,375482.1,542,,,10-06-2016 16:30,390773.2,572
,10-06-2015 16:45,375482.1,542,,,10-06-2016 16:45,390773.2,572
,10-06-2015 17:00,375482.1,543,,,10-06-2016 17:00,390773.2,573
,10-06-2015 17:15,375482.1,543,,,10-06-2016 17:15,394171.2,574
,10-06-2015 17:30,375482.1,544,,,10-06-2016 17:30,390773.2,575
,10-06-2015 17:45,375482.1,545,,,10-06-2016 17:45,390773.2,575
,10-06-2015 18:00,375482.1,546,,,10-06-2016 18:00,390773.2,577
,10-06-2015 18:15,375482.1,547,,,10-06-2016 18:15,385676.2,578
,10-06-2015 18:30,375482.1,547,,,10-06-2016 18:30,385676.2,579
,10-06-2015 18:45,375482.1,548,,,10-06-2016 18:45,385676.2,580
,10-06-2015 19:00,375482.1,548,,,10-06-2016 19:00,385676.2,581
,10-06-2015 19:15,375482.1,550,,,10-06-2016 19:15,385676.2,581
,10-06-2015 19:30,375482.1,551,,,10-06-2016 19:30,385676.2,582
,10-06-2015 19:45,375482.1,552,,,10-06-2016 19:45,390773.2,583
,10-06-2015 20:00,375482.1,553,,,10-06-2016 20:00,385676.2,583
,10-06-2015 20:15,375482.1,554,,,10-06-2016 20:15,390773.2,583
,10-06-2015 20:30,375482.1,553,,,10-06-2016 20:30,390773.2,583
,10-06-2015 20:45,375482.1,553,,,10-06-2016 20:45,385676.2,582
,10-06-2015 21:00,375482.1,553,,,10-06-2016 21:00,385676.2,581
,10-06-2015 21:15,375482.1,553,,,10-06-2016 21:15,385676.2,580
,10-06-2015 21:30,375482.1,553,,,10-06-2016 21:30,385676.2,578
,10-06-2015 21:45,375482.1,552,,,10-06-2016 21:45,385676.2,577
,10-06-2015 22:00,375482.1,552,,,10-06-2016 22:00,385676.2,575
,10-06-2015 22:15,375482.1,550,,,10-06-2016 22:15,385676.2,573
,10-06-2015 22:30,375482.1,550,,,10-06-2016 22:30,385676.2,572
,10-06-2015 22:45,375482.1,548,,,10-06-2016 22:45,390773.2,571
,10-06-2015 23:00,375482.1,547,,,10-06-2016 23:00,385676.2,570
,10-06-2015 23:15,375482.1,547,,,10-06-2016 23:15,385676.2,569
,10-06-2015 23:30,375482.1,547,,,10-06-2016 23:30,390773.2,569
,10-06-2015 23:45,375482.1,547,,,10-06-2016 23:45,390773.2,570
,10-07-2015 00:00,372084.1,546,,,10-07-2016 00:00,385676.2,571
,10-07-2015 00:15,372084.1,546,,,10-07-2016 00:15,390773.2,572
,10-07-2015 00:30,375482.1,546,,,10-07-2016 00:30,390773.2,573
,10-07-2015 00:45,372084.1,545,,,10-07-2016 00:45,390773.2,574
,10-07-2015 01:00,375482.1,545,,,10-07-2016 01:00,390773.2,575
,10-07-2015 01:15,372084.1,544,,,10-07-2016 01:15,390773.2,575
,10-07-2015 01:30,375482.1,543,,,10-07-2016 01:30,390773.2,576
,10-07-2015 01:45,375482.1,543,,,10-07-2016 01:45,390773.2,576
,10-07-2015 02:00,375482.1,542,,,10-07-2016 02:00,390773.2,576
,10-07-2015 02:15,375482.1,542,,,10-07-2016 02:15,390773.2,577
,10-07-2015 02:30,375482.1,542,,,10-07-2016 02:30,390773.2,576
,10-07-2015 02:45,375482.1,543,,,10-07-2016 02:45,390773.2,576
,10-07-2015 03:00,375482.1,543,,,10-07-2016 03:00,390773.2,576
,10-07-2015 03:15,375482.1,544,,,10-07-2016 03:15,385676.2,575
,10-07-2015 03:30,375482.1,545,,,10-07-2016 03:30,385676.2,575
,10-07-2015 03:45,375482.1,546,,,10-07-2016 03:45,385676.2,575
,10-07-2015 04:00,380579.1,547,,,10-07-2016 04:00,385676.2,575
,10-07-2015 04:15,380579.1,549,,,10-07-2016 04:15,385676.2,575
,10-07-2015 04:30,380579.1,550,,,10-07-2016 04:30,385676.2,575
,10-07-2015 04:45,380579.1,551,,,10-07-2016 04:45,385676.2,575
,10-07-2015 05:00,375482.1,552,,,10-07-2016 05:00,385676.2,575
,10-07-2015 05:15,375482.1,553,,,10-07-2016 05:15,385676.2,575
,10-07-2015 05:30,375482.1,553,,,10-07-2016 05:30,385676.2,574
,10-07-2015 05:45,375482.1,554,,,10-07-2016 05:45,385676.2,574
,10-07-2015 06:00,375482.1,554,,,10-07-2016 06:00,385676.2,573
,10-07-2015 06:15,375482.1,553,,,10-07-2016 06:15,390773.2,573
,10-07-2015 06:30,375482.1,553,,,10-07-2016 06:30,385676.2,572
,10-07-2015 06:45,375482.1,553,,,10-07-2016 06:45,385676.2,572
,10-07-2015 07:00,375482.1,552,,,10-07-2016 07:00,385676.2,572
,10-07-2015 07:15,375482.1,551,,,10-07-2016 07:15,385676.2,571
,10-07-2015 07:30,375482.1,551,,,10-07-2016 07:30,385676.2,572
,10-07-2015 07:45,375482.1,550,,,10-07-2016 07:45,385676.2,572
,10-07-2015 08:00,375482.1,549,,,10-07-2016 08:00,385676.2,573
,10-07-2015 08:15,380579.1,548,,,10-07-2016 08:15,385676.2,573
,10-07-2015 08:30,375482.1,547,,,10-07-2016 08:30,385676.2,574
,10-07-2015 08:45,380579.1,546,,,10-07-2016 08:45,385676.2,576
,10-07-2015 09:00,375482.1,545,,,10-07-2016 09:00,385676.2,577
,10-07-2015 09:15,380579.1,545,,,10-07-2016 09:15,385676.2,578
,10-07-2015 09:30,380579.1,544,,,10-07-2016 09:30,385676.2,579
,10-07-2015 09:45,380579.1,544,,,10-07-2016 09:45,380579.1,579
,10-07-2015 10:00,380579.1,544,,,10-07-2016 10:00,385676.2,579
,10-07-2015 10:15,380579.1,544,,,10-07-2016 10:15,385676.2,578
,10-07-2015 10:30,375482.1,544,,,10-07-2016 10:30,380579.1,577
,10-07-2015 10:45,380579.1,544,,,10-07-2016 10:45,380579.1,577
,10-07-2015 11:00,375482.1,545,,,10-07-2016 11:00,385676.2,575
,10-07-2015 11:15,380579.1,545,,,10-07-2016 11:15,380579.1,574
,10-07-2015 11:30,375482.1,545,,,10-07-2016 11:30,385676.2,573
,10-07-2015 11:45,375482.1,545,,,10-07-2016 11:45,385676.2,572
,10-07-2015 12:00,375482.1,546,,,10-07-2016 12:00,385676.2,570
,10-07-2015 12:15,380579.1,547,,,10-07-2016 12:15,385676.2,569
,10-07-2015 12:30,375482.1,NA,,,10-07-2016 12:30,385676.2,568
,10-07-2015 12:45,380579.1,557,,,10-07-2016 12:45,380579.1,568
,10-07-2015 13:00,380579.1,558,,,10-07-2016 13:00,380579.1,568
,10-07-2015 13:15,380579.1,559,,,10-07-2016 13:15,380579.1,568
,10-07-2015 13:30,380579.1,559,,,10-07-2016 13:30,380579.1,569
,10-07-2015 13:45,380579.1,559,,,10-07-2016 13:45,380579.1,570
,10-07-2015 14:00,380579.1,559,,,10-07-2016 14:00,380579.1,570
,10-07-2015 14:15,380579.1,558,,,10-07-2016 14:15,380579.1,572
,10-07-2015 14:30,375482.1,558,,,10-07-2016 14:30,380579.1,573
,10-07-2015 14:45,375482.1,557,,,10-07-2016 14:45,380579.1,574
,10-07-2015 15:00,375482.1,557,,,10-07-2016 15:00,375482.1,575
,10-07-2015 15:15,375482.1,556,,,10-07-2016 15:15,380579.1,576
,10-07-2015 15:30,375482.1,555,,,10-07-2016 15:30,375482.1,576
,10-07-2015 15:45,375482.1,555,,,10-07-2016 15:45,380579.1,577
,10-07-2015 16:00,375482.1,554,,,10-07-2016 16:00,375482.1,578
,10-07-2015 16:15,375482.1,554,,,10-07-2016 16:15,375482.1,578
,10-07-2015 16:30,375482.1,554,,,10-07-2016 16:30,372084.1,578
,10-07-2015 16:45,375482.1,555,,,10-07-2016 16:45,372084.1,578
,10-07-2015 17:00,375482.1,555,,,10-07-2016 17:00,372084.1,578
,10-07-2015 17:15,375482.1,556,,,10-07-2016 17:15,375482.1,577
,10-07-2015 17:30,372084.1,556,,,10-07-2016 17:30,375482.1,577
,10-07-2015 17:45,375482.1,557,,,10-07-2016 17:45,375482.1,576
,10-07-2015 18:00,372084.1,557,,,10-07-2016 18:00,372084.1,576
,10-07-2015 18:15,375482.1,558,,,10-07-2016 18:15,372084.1,576
,10-07-2015 18:30,375482.1,558,,,10-07-2016 18:30,372084.1,576
,10-07-2015 18:45,375482.1,558,,,10-07-2016 18:45,372084.1,576
,10-07-2015 19:00,372084.1,558,,,10-07-2016 19:00,372084.1,576
,10-07-2015 19:15,375482.1,558,,,10-07-2016 19:15,372084.1,577
,10-07-2015 19:30,372084.1,557,,,10-07-2016 19:30,372084.1,578
,10-07-2015 19:45,372084.1,557,,,10-07-2016 19:45,372084.1,578
,10-07-2015 20:00,375482.1,557,,,10-07-2016 20:00,372084.1,579
,10-07-2015 20:15,372084.1,556,,,10-07-2016 20:15,366987,580
,10-07-2015 20:30,372084.1,556,,,10-07-2016 20:30,372084.1,580
,10-07-2015 20:45,372084.1,556,,,10-07-2016 20:45,372084.1,580
,10-07-2015 21:00,372084.1,556,,,10-07-2016 21:00,366987,580
,10-07-2015 21:15,372084.1,556,,,10-07-2016 21:15,372084.1,580
,10-07-2015 21:30,372084.1,556,,,10-07-2016 21:30,366987,580
,10-07-2015 21:45,372084.1,556,,,10-07-2016 21:45,372084.1,579
,10-07-2015 22:00,372084.1,556,,,10-07-2016 22:00,372084.1,579
,10-07-2015 22:15,372084.1,556,,,10-07-2016 22:15,372084.1,578
,10-07-2015 22:30,372084.1,556,,,10-07-2016 22:30,372084.1,577
,10-07-2015 22:45,372084.1,556,,,10-07-2016 22:45,372084.1,576
,10-07-2015 23:00,372084.1,554,,,10-07-2016 23:00,372084.1,575
,10-07-2015 23:15,372084.1,554,,,10-07-2016 23:15,372084.1,574
,10-07-2015 23:30,372084.1,554,,,10-07-2016 23:30,372084.1,573
,10-07-2015 23:45,372084.1,554,,,10-07-2016 23:45,372084.1,572
,10-08-2015 00:00,372084.1,554,,,10-08-2016 00:00,375482.1,572
,10-08-2015 00:15,372084.1,554,,,10-08-2016 00:15,375482.1,571
,10-08-2015 00:30,375482.1,554,,,10-08-2016 00:30,375482.1,571
,10-08-2015 00:45,375482.1,554,,,10-08-2016 00:45,375482.1,571
,10-08-2015 01:00,375482.1,554,,,10-08-2016 01:00,375482.1,571
,10-08-2015 01:15,375482.1,554,,,10-08-2016 01:15,375482.1,571
,10-08-2015 01:30,375482.1,555,,,10-08-2016 01:30,375482.1,572
,10-08-2015 01:45,375482.1,556,,,10-08-2016 01:45,375482.1,573
,10-08-2015 02:00,375482.1,556,,,10-08-2016 02:00,375482.1,574
,10-08-2015 02:15,375482.1,558,,,10-08-2016 02:15,375482.1,575
,10-08-2015 02:30,375482.1,559,,,10-08-2016 02:30,375482.1,575
,10-08-2015 02:45,375482.1,560,,,10-08-2016 02:45,375482.1,575
,10-08-2015 03:00,375482.1,560,,,10-08-2016 03:00,375482.1,576
,10-08-2015 03:15,375482.1,561,,,10-08-2016 03:15,375482.1,577
,10-08-2015 03:30,375482.1,561,,,10-08-2016 03:30,375482.1,577
,10-08-2015 03:45,375482.1,561,,,10-08-2016 03:45,375482.1,577
,10-08-2015 04:00,375482.1,560,,,10-08-2016 04:00,375482.1,577
,10-08-2015 04:15,375482.1,560,,,10-08-2016 04:15,380579.1,578
,10-08-2015 04:30,375482.1,559,,,10-08-2016 04:30,380579.1,578
,10-08-2015 04:45,375482.1,558,,,10-08-2016 04:45,375482.1,578
,10-08-2015 05:00,375482.1,557,,,10-08-2016 05:00,380579.1,578
,10-08-2015 05:15,375482.1,556,,,10-08-2016 05:15,380579.1,579
,10-08-2015 05:30,375482.1,555,,,10-08-2016 05:30,380579.1,579
,10-08-2015 05:45,375482.1,554,,,10-08-2016 05:45,380579.1,579
,10-08-2015 06:00,375482.1,553,,,10-08-2016 06:00,375482.1,579
,10-08-2015 06:15,375482.1,553,,,10-08-2016 06:15,380579.1,580
,10-08-2015 06:30,375482.1,552,,,10-08-2016 06:30,375482.1,579
,10-08-2015 06:45,375482.1,551,,,10-08-2016 06:45,375482.1,579
,10-08-2015 07:00,375482.1,550,,,10-08-2016 07:00,375482.1,579
,10-08-2015 07:15,375482.1,550,,,10-08-2016 07:15,380579.1,579
,10-08-2015 07:30,380579.1,550,,,10-08-2016 07:30,380579.1,580
,10-08-2015 07:45,380579.1,550,,,10-08-2016 07:45,380579.1,580
